"content","ecoregion","replicate","year","type","NofCell","totalCell","areaHa","areaPercentage"
"seralStage",149,10,1720,1,25,10475,156.25,0.00238663484486874
"seralStage",149,10,1720,2,272,10475,1700,0.0259665871121718
"seralStage",149,10,1720,3,482,10475,3012.5,0.0460143198090692
"seralStage",149,10,1720,4,9694,10475,60587.5,0.925441527446301
"seralStage",149,10,1740,1,27,10475,168.75,0.00257756563245823
"seralStage",149,10,1740,2,257,10475,1606.25,0.0245346062052506
"seralStage",149,10,1740,3,552,10475,3450,0.0526968973747017
"seralStage",149,10,1740,4,9636,10475,60225,0.919904534606205
"seralStage",149,10,1760,1,33,10475,206.25,0.00315035799522673
"seralStage",149,10,1760,2,235,10475,1468.75,0.0224343675417661
"seralStage",149,10,1760,3,555,10475,3468.75,0.0529832935560859
"seralStage",149,10,1760,4,9649,10475,60306.25,0.921145584725537
"seralStage",149,10,1780,1,26,10475,162.5,0.00248210023866348
"seralStage",149,10,1780,2,254,10475,1587.5,0.0242482100238663
"seralStage",149,10,1780,3,533,10475,3331.25,0.0508830548926014
"seralStage",149,10,1780,4,9655,10475,60343.75,0.921718377088306
"seralStage",149,10,1800,1,22,10475,137.5,0.00210023866348449
"seralStage",149,10,1800,2,253,10475,1581.25,0.0241527446300716
"seralStage",149,10,1800,3,514,10475,3212.5,0.0490692124105012
"seralStage",149,10,1800,4,9681,10475,60506.25,0.924200477326969
"seralStage",149,10,1820,1,25,10475,156.25,0.00238663484486874
"seralStage",149,10,1820,2,278,10475,1737.5,0.0265393794749403
"seralStage",149,10,1820,3,507,10475,3168.75,0.0484009546539379
"seralStage",149,10,1820,4,9661,10475,60381.25,0.922291169451074
"seralStage",149,10,1840,1,41,10475,256.25,0.00391408114558473
"seralStage",149,10,1840,2,277,10475,1731.25,0.0264439140811456
"seralStage",149,10,1840,3,551,10475,3443.75,0.0526014319809069
"seralStage",149,10,1840,4,9602,10475,60012.5,0.916658711217184
"seralStage",149,10,1860,1,30,10475,187.5,0.00286396181384248
"seralStage",149,10,1860,2,266,10475,1662.5,0.0253937947494033
"seralStage",149,10,1860,3,504,10475,3150,0.0481145584725537
"seralStage",149,10,1860,4,9667,10475,60418.75,0.922863961813842
"seralStage",149,10,1880,1,20,10475,125,0.00190930787589499
"seralStage",149,10,1880,2,273,10475,1706.25,0.0260620525059666
"seralStage",149,10,1880,3,508,10475,3175,0.0484964200477327
"seralStage",149,10,1880,4,9668,10475,60425,0.922959427207637
"seralStage",149,10,1900,1,31,10475,193.75,0.00295942720763723
"seralStage",149,10,1900,2,224,10475,1400,0.0213842482100239
"seralStage",149,10,1900,3,523,10475,3268.75,0.0499284009546539
"seralStage",149,10,1900,4,9693,10475,60581.25,0.925346062052506
"seralStage",149,10,1920,1,31,10475,193.75,0.00295942720763723
"seralStage",149,10,1920,2,262,10475,1637.5,0.0250119331742243
"seralStage",149,10,1920,3,514,10475,3212.5,0.0490692124105012
"seralStage",149,10,1920,4,9662,10475,60387.5,0.922386634844869
"seralStage",149,10,1940,1,29,10475,181.25,0.00276849642004773
"seralStage",149,10,1940,2,279,10475,1743.75,0.0266348448687351
"seralStage",149,10,1940,3,514,10475,3212.5,0.0490692124105012
"seralStage",149,10,1940,4,9648,10475,60300,0.921050119331742
"seralStage",149,10,1960,1,22,10475,137.5,0.00210023866348449
"seralStage",149,10,1960,2,244,10475,1525,0.0232935560859189
"seralStage",149,10,1960,3,540,10475,3375,0.0515513126491647
"seralStage",149,10,1960,4,9664,10475,60400,0.922577565632458
"seralStage",149,10,1980,1,23,10475,143.75,0.00219570405727924
"seralStage",149,10,1980,2,234,10475,1462.5,0.0223389021479714
"seralStage",149,10,1980,3,494,10475,3087.5,0.0471599045346062
"seralStage",149,10,1980,4,9718,10475,60737.5,0.927732696897375
"seralStage",149,10,2000,1,24,10475,150,0.00229116945107399
"seralStage",149,10,2000,2,237,10475,1481.25,0.0226252983293556
"seralStage",149,10,2000,3,507,10475,3168.75,0.0484009546539379
"seralStage",149,10,2000,4,9699,10475,60618.75,0.925918854415274
"vegType",139,1,1400,2,1206,2784,7537.5,0.433189655172414
"vegType",139,1,1400,3,1578,2784,9862.5,0.566810344827586
"vegType",139,1,1420,2,1178,2784,7362.5,0.423132183908046
"vegType",139,1,1420,3,1605,2784,10031.25,0.576508620689655
"vegType",139,1,1440,2,1192,2784,7450,0.42816091954023
"vegType",139,1,1440,3,1591,2784,9943.75,0.571479885057471
"vegType",139,1,1460,2,1209,2784,7556.25,0.43426724137931
"vegType",139,1,1460,3,1574,2784,9837.5,0.565373563218391
"vegType",139,1,1480,2,1185,2784,7406.25,0.425646551724138
"vegType",139,1,1480,3,1599,2784,9993.75,0.574353448275862
"vegType",139,1,1500,2,1191,2784,7443.75,0.427801724137931
"vegType",139,1,1500,3,1592,2784,9950,0.57183908045977
"vegType",139,1,1520,2,1166,2784,7287.5,0.41882183908046
"vegType",139,1,1520,3,1618,2784,10112.5,0.58117816091954
"vegType",139,1,1540,2,1181,2784,7381.25,0.424209770114943
"vegType",139,1,1540,3,1603,2784,10018.75,0.575790229885057
"vegType",139,1,1560,2,1197,2784,7481.25,0.429956896551724
"vegType",139,1,1560,3,1586,2784,9912.5,0.569683908045977
"vegType",139,1,1580,2,1184,2784,7400,0.425287356321839
"vegType",139,1,1580,3,1599,2784,9993.75,0.574353448275862
"vegType",139,1,1600,2,1180,2784,7375,0.423850574712644
"vegType",139,1,1600,3,1603,2784,10018.75,0.575790229885057
"vegType",139,1,1620,2,1194,2784,7462.5,0.428879310344828
"vegType",139,1,1620,3,1589,2784,9931.25,0.570761494252874
"vegType",139,1,1640,2,1196,2784,7475,0.429597701149425
"vegType",139,1,1640,3,1587,2784,9918.75,0.570043103448276
"vegType",139,1,1660,2,1204,2784,7525,0.432471264367816
"vegType",139,1,1660,3,1577,2784,9856.25,0.566451149425287
"vegType",139,1,1680,2,1193,2784,7456.25,0.428520114942529
"vegType",139,1,1680,3,1590,2784,9937.5,0.571120689655172
"vegType",139,1,1700,2,1149,2784,7181.25,0.412715517241379
"vegType",139,1,1700,3,1631,2784,10193.75,0.585847701149425
"vegType",139,1,1720,2,1143,2784,7143.75,0.410560344827586
"vegType",139,1,1720,3,1641,2784,10256.25,0.589439655172414
"vegType",139,1,1740,2,1155,2784,7218.75,0.414870689655172
"vegType",139,1,1740,3,1629,2784,10181.25,0.585129310344828
"vegType",139,1,1760,2,1161,2784,7256.25,0.417025862068966
"vegType",139,1,1760,3,1623,2784,10143.75,0.582974137931034
"vegType",139,1,1780,2,1182,2784,7387.5,0.424568965517241
"vegType",139,1,1780,3,1602,2784,10012.5,0.575431034482759
"vegType",139,1,1800,2,1180,2784,7375,0.423850574712644
"vegType",139,1,1800,3,1604,2784,10025,0.576149425287356
"vegType",139,1,1820,2,1194,2784,7462.5,0.428879310344828
"vegType",139,1,1820,3,1590,2784,9937.5,0.571120689655172
"vegType",139,1,1840,2,1196,2784,7475,0.429597701149425
"vegType",139,1,1840,3,1587,2784,9918.75,0.570043103448276
"vegType",139,1,1860,2,1217,2784,7606.25,0.437140804597701
"vegType",139,1,1860,3,1567,2784,9793.75,0.562859195402299
"vegType",139,1,1880,2,1196,2784,7475,0.429597701149425
"vegType",139,1,1880,3,1588,2784,9925,0.570402298850575
"vegType",139,1,1900,2,1244,2784,7775,0.44683908045977
"vegType",139,1,1900,3,1540,2784,9625,0.55316091954023
"vegType",139,1,1920,2,1232,2784,7700,0.442528735632184
"vegType",139,1,1920,3,1552,2784,9700,0.557471264367816
"vegType",139,1,1940,2,1222,2784,7637.5,0.438936781609195
"vegType",139,1,1940,3,1561,2784,9756.25,0.560704022988506
"vegType",139,1,1960,2,1224,2784,7650,0.439655172413793
"vegType",139,1,1960,3,1556,2784,9725,0.558908045977011
"vegType",139,1,1980,2,1203,2784,7518.75,0.432112068965517
"vegType",139,1,1980,3,1579,2784,9868.75,0.567169540229885
"vegType",139,1,2000,2,1213,2784,7581.25,0.435704022988506
"vegType",139,1,2000,3,1571,2784,9818.75,0.564295977011494
"vegType",139,2,1400,2,1193,2784,7456.25,0.428520114942529
"vegType",139,2,1400,3,1591,2784,9943.75,0.571479885057471
"vegType",139,2,1420,2,1190,2784,7437.5,0.427442528735632
"vegType",139,2,1420,3,1594,2784,9962.5,0.572557471264368
"vegType",139,2,1440,2,1169,2784,7306.25,0.419899425287356
"vegType",139,2,1440,3,1615,2784,10093.75,0.580100574712644
"vegType",139,2,1460,2,1166,2784,7287.5,0.41882183908046
"vegType",139,2,1460,3,1617,2784,10106.25,0.580818965517241
"vegType",139,2,1480,2,1163,2784,7268.75,0.417744252873563
"vegType",139,2,1480,3,1621,2784,10131.25,0.582255747126437
"vegType",139,2,1500,2,1207,2784,7543.75,0.433548850574713
"vegType",139,2,1500,3,1576,2784,9850,0.566091954022989
"vegType",139,2,1520,2,1194,2784,7462.5,0.428879310344828
"vegType",139,2,1520,3,1589,2784,9931.25,0.570761494252874
"vegType",139,2,1540,2,1184,2784,7400,0.425287356321839
"vegType",139,2,1540,3,1599,2784,9993.75,0.574353448275862
"vegType",139,2,1560,2,1202,2784,7512.5,0.431752873563218
"vegType",139,2,1560,3,1579,2784,9868.75,0.567169540229885
"vegType",139,2,1580,2,1175,2784,7343.75,0.422054597701149
"vegType",139,2,1580,3,1607,2784,10043.75,0.577227011494253
"vegType",139,2,1600,2,1203,2784,7518.75,0.432112068965517
"vegType",139,2,1600,3,1581,2784,9881.25,0.567887931034483
"vegType",139,2,1620,2,1193,2784,7456.25,0.428520114942529
"vegType",139,2,1620,3,1591,2784,9943.75,0.571479885057471
"vegType",139,2,1640,2,1189,2784,7431.25,0.427083333333333
"vegType",139,2,1640,3,1594,2784,9962.5,0.572557471264368
"vegType",139,2,1660,2,1209,2784,7556.25,0.43426724137931
"vegType",139,2,1660,3,1574,2784,9837.5,0.565373563218391
"vegType",139,2,1680,2,1176,2784,7350,0.422413793103448
"vegType",139,2,1680,3,1607,2784,10043.75,0.577227011494253
"vegType",139,2,1700,2,1204,2784,7525,0.432471264367816
"vegType",139,2,1700,3,1579,2784,9868.75,0.567169540229885
"vegType",139,2,1720,2,1194,2784,7462.5,0.428879310344828
"vegType",139,2,1720,3,1589,2784,9931.25,0.570761494252874
"vegType",139,2,1740,2,1200,2784,7500,0.431034482758621
"vegType",139,2,1740,3,1583,2784,9893.75,0.56860632183908
"vegType",139,2,1760,2,1211,2784,7568.75,0.434985632183908
"vegType",139,2,1760,3,1571,2784,9818.75,0.564295977011494
"vegType",139,2,1780,2,1199,2784,7493.75,0.430675287356322
"vegType",139,2,1780,3,1582,2784,9887.5,0.568247126436782
"vegType",139,2,1800,2,1233,2784,7706.25,0.442887931034483
"vegType",139,2,1800,3,1548,2784,9675,0.556034482758621
"vegType",139,2,1820,2,1256,2784,7850,0.451149425287356
"vegType",139,2,1820,3,1526,2784,9537.5,0.548132183908046
"vegType",139,2,1840,2,1229,2784,7681.25,0.441451149425287
"vegType",139,2,1840,3,1552,2784,9700,0.557471264367816
"vegType",139,2,1860,2,1227,2784,7668.75,0.44073275862069
"vegType",139,2,1860,3,1555,2784,9718.75,0.558548850574713
"vegType",139,2,1880,2,1209,2784,7556.25,0.43426724137931
"vegType",139,2,1880,3,1573,2784,9831.25,0.565014367816092
"vegType",139,2,1900,2,1210,2784,7562.5,0.434626436781609
"vegType",139,2,1900,3,1572,2784,9825,0.564655172413793
"vegType",139,2,1920,2,1205,2784,7531.25,0.432830459770115
"vegType",139,2,1920,3,1578,2784,9862.5,0.566810344827586
"vegType",139,2,1940,2,1179,2784,7368.75,0.423491379310345
"vegType",139,2,1940,3,1604,2784,10025,0.576149425287356
"vegType",139,2,1960,2,1200,2784,7500,0.431034482758621
"vegType",139,2,1960,3,1584,2784,9900,0.568965517241379
"vegType",139,2,1980,2,1215,2784,7593.75,0.436422413793103
"vegType",139,2,1980,3,1569,2784,9806.25,0.563577586206897
"vegType",139,2,2000,2,1233,2784,7706.25,0.442887931034483
"vegType",139,2,2000,3,1551,2784,9693.75,0.557112068965517
"vegType",139,3,1400,2,1218,2780,7612.5,0.438129496402878
"vegType",139,3,1400,3,1561,2780,9756.25,0.561510791366907
"vegType",139,3,1400,4,1,2780,6.25,0.000359712230215827
"vegType",139,3,1420,2,1223,2780,7643.75,0.439928057553957
"vegType",139,3,1420,3,1557,2780,9731.25,0.560071942446043
"vegType",139,3,1420,4,NA,NA,NA,NA
"vegType",139,3,1440,2,1214,2780,7587.5,0.436690647482014
"vegType",139,3,1440,3,1566,2780,9787.5,0.563309352517986
"vegType",139,3,1440,4,NA,NA,NA,NA
"vegType",139,3,1460,2,1188,2780,7425,0.427338129496403
"vegType",139,3,1460,3,1592,2780,9950,0.572661870503597
"vegType",139,3,1460,4,NA,NA,NA,NA
"vegType",139,3,1480,2,1176,2780,7350,0.423021582733813
"vegType",139,3,1480,3,1603,2780,10018.75,0.576618705035971
"vegType",139,3,1480,4,1,2780,6.25,0.000359712230215827
"vegType",139,3,1500,2,1199,2780,7493.75,0.431294964028777
"vegType",139,3,1500,3,1581,2780,9881.25,0.568705035971223
"vegType",139,3,1500,4,NA,NA,NA,NA
"vegType",139,3,1520,2,1169,2780,7306.25,0.420503597122302
"vegType",139,3,1520,3,1611,2780,10068.75,0.579496402877698
"vegType",139,3,1520,4,NA,NA,NA,NA
"vegType",139,3,1540,2,1174,2780,7337.5,0.422302158273381
"vegType",139,3,1540,3,1606,2780,10037.5,0.577697841726619
"vegType",139,3,1540,4,NA,NA,NA,NA
"vegType",139,3,1560,2,1176,2780,7350,0.423021582733813
"vegType",139,3,1560,3,1604,2780,10025,0.576978417266187
"vegType",139,3,1560,4,NA,NA,NA,NA
"vegType",139,3,1580,2,1150,2780,7187.5,0.413669064748201
"vegType",139,3,1580,3,1630,2780,10187.5,0.586330935251799
"vegType",139,3,1580,4,NA,NA,NA,NA
"vegType",139,3,1600,2,1132,2780,7075,0.407194244604317
"vegType",139,3,1600,3,1648,2780,10300,0.592805755395683
"vegType",139,3,1600,4,NA,NA,NA,NA
"vegType",139,3,1620,2,1135,2780,7093.75,0.408273381294964
"vegType",139,3,1620,3,1645,2780,10281.25,0.591726618705036
"vegType",139,3,1620,4,NA,NA,NA,NA
"vegType",139,3,1640,2,1161,2780,7256.25,0.417625899280576
"vegType",139,3,1640,3,1618,2780,10112.5,0.582014388489209
"vegType",139,3,1640,4,1,2780,6.25,0.000359712230215827
"vegType",139,3,1660,2,1186,2780,7412.5,0.426618705035971
"vegType",139,3,1660,3,1593,2780,9956.25,0.573021582733813
"vegType",139,3,1660,4,NA,NA,NA,NA
"vegType",139,3,1680,2,1177,2780,7356.25,0.423381294964029
"vegType",139,3,1680,3,1602,2780,10012.5,0.576258992805755
"vegType",139,3,1680,4,NA,NA,NA,NA
"vegType",139,3,1700,2,1207,2780,7543.75,0.434172661870504
"vegType",139,3,1700,3,1571,2780,9818.75,0.565107913669065
"vegType",139,3,1700,4,NA,NA,NA,NA
"vegType",139,3,1720,2,1191,2780,7443.75,0.42841726618705
"vegType",139,3,1720,3,1587,2780,9918.75,0.570863309352518
"vegType",139,3,1720,4,NA,NA,NA,NA
"vegType",139,3,1740,2,1176,2780,7350,0.423021582733813
"vegType",139,3,1740,3,1601,2780,10006.25,0.57589928057554
"vegType",139,3,1740,4,1,2780,6.25,0.000359712230215827
"vegType",139,3,1760,2,1143,2780,7143.75,0.411151079136691
"vegType",139,3,1760,3,1635,2780,10218.75,0.588129496402878
"vegType",139,3,1760,4,NA,NA,NA,NA
"vegType",139,3,1780,2,1161,2780,7256.25,0.417625899280576
"vegType",139,3,1780,3,1616,2780,10100,0.581294964028777
"vegType",139,3,1780,4,NA,NA,NA,NA
"vegType",139,3,1800,2,1169,2780,7306.25,0.420503597122302
"vegType",139,3,1800,3,1607,2780,10043.75,0.578057553956835
"vegType",139,3,1800,4,1,2780,6.25,0.000359712230215827
"vegType",139,3,1820,2,1166,2780,7287.5,0.419424460431655
"vegType",139,3,1820,3,1612,2780,10075,0.579856115107914
"vegType",139,3,1820,4,NA,NA,NA,NA
"vegType",139,3,1840,2,1181,2780,7381.25,0.424820143884892
"vegType",139,3,1840,3,1597,2780,9981.25,0.574460431654676
"vegType",139,3,1840,4,NA,NA,NA,NA
"vegType",139,3,1860,2,1206,2780,7537.5,0.433812949640288
"vegType",139,3,1860,3,1572,2780,9825,0.565467625899281
"vegType",139,3,1860,4,NA,NA,NA,NA
"vegType",139,3,1880,2,1218,2780,7612.5,0.438129496402878
"vegType",139,3,1880,3,1560,2780,9750,0.561151079136691
"vegType",139,3,1880,4,NA,NA,NA,NA
"vegType",139,3,1900,2,1189,2780,7431.25,0.427697841726619
"vegType",139,3,1900,3,1588,2780,9925,0.571223021582734
"vegType",139,3,1900,4,1,2780,6.25,0.000359712230215827
"vegType",139,3,1920,2,1177,2780,7356.25,0.423381294964029
"vegType",139,3,1920,3,1601,2780,10006.25,0.57589928057554
"vegType",139,3,1920,4,NA,NA,NA,NA
"vegType",139,3,1940,2,1156,2780,7225,0.415827338129496
"vegType",139,3,1940,3,1622,2780,10137.5,0.583453237410072
"vegType",139,3,1940,4,NA,NA,NA,NA
"vegType",139,3,1960,2,1169,2780,7306.25,0.420503597122302
"vegType",139,3,1960,3,1609,2780,10056.25,0.578776978417266
"vegType",139,3,1960,4,NA,NA,NA,NA
"vegType",139,3,1980,2,1197,2780,7481.25,0.430575539568345
"vegType",139,3,1980,3,1581,2780,9881.25,0.568705035971223
"vegType",139,3,1980,4,NA,NA,NA,NA
"vegType",139,3,2000,2,1202,2780,7512.5,0.432374100719424
"vegType",139,3,2000,3,1576,2780,9850,0.566906474820144
"vegType",139,3,2000,4,NA,NA,NA,NA
"vegType",139,4,1400,2,1152,2784,7200,0.413793103448276
"vegType",139,4,1400,3,1632,2784,10200,0.586206896551724
"vegType",139,4,1420,2,1165,2784,7281.25,0.418462643678161
"vegType",139,4,1420,3,1618,2784,10112.5,0.58117816091954
"vegType",139,4,1440,2,1175,2784,7343.75,0.422054597701149
"vegType",139,4,1440,3,1607,2784,10043.75,0.577227011494253
"vegType",139,4,1460,2,1191,2784,7443.75,0.427801724137931
"vegType",139,4,1460,3,1590,2784,9937.5,0.571120689655172
"vegType",139,4,1480,2,1204,2784,7525,0.432471264367816
"vegType",139,4,1480,3,1576,2784,9850,0.566091954022989
"vegType",139,4,1500,2,1230,2784,7687.5,0.441810344827586
"vegType",139,4,1500,3,1552,2784,9700,0.557471264367816
"vegType",139,4,1520,2,1241,2784,7756.25,0.445761494252874
"vegType",139,4,1520,3,1538,2784,9612.5,0.552442528735632
"vegType",139,4,1540,2,1219,2784,7618.75,0.437859195402299
"vegType",139,4,1540,3,1560,2784,9750,0.560344827586207
"vegType",139,4,1560,2,1193,2784,7456.25,0.428520114942529
"vegType",139,4,1560,3,1586,2784,9912.5,0.569683908045977
"vegType",139,4,1580,2,1181,2784,7381.25,0.424209770114943
"vegType",139,4,1580,3,1597,2784,9981.25,0.573635057471264
"vegType",139,4,1600,2,1196,2784,7475,0.429597701149425
"vegType",139,4,1600,3,1583,2784,9893.75,0.56860632183908
"vegType",139,4,1620,2,1182,2784,7387.5,0.424568965517241
"vegType",139,4,1620,3,1597,2784,9981.25,0.573635057471264
"vegType",139,4,1640,2,1190,2784,7437.5,0.427442528735632
"vegType",139,4,1640,3,1587,2784,9918.75,0.570043103448276
"vegType",139,4,1660,2,1202,2784,7512.5,0.431752873563218
"vegType",139,4,1660,3,1575,2784,9843.75,0.56573275862069
"vegType",139,4,1680,2,1196,2784,7475,0.429597701149425
"vegType",139,4,1680,3,1581,2784,9881.25,0.567887931034483
"vegType",139,4,1700,2,1196,2784,7475,0.429597701149425
"vegType",139,4,1700,3,1583,2784,9893.75,0.56860632183908
"vegType",139,4,1720,2,1185,2784,7406.25,0.425646551724138
"vegType",139,4,1720,3,1593,2784,9956.25,0.572198275862069
"vegType",139,4,1740,2,1188,2784,7425,0.426724137931034
"vegType",139,4,1740,3,1591,2784,9943.75,0.571479885057471
"vegType",139,4,1760,2,1160,2784,7250,0.416666666666667
"vegType",139,4,1760,3,1618,2784,10112.5,0.58117816091954
"vegType",139,4,1780,2,1157,2784,7231.25,0.41558908045977
"vegType",139,4,1780,3,1622,2784,10137.5,0.582614942528736
"vegType",139,4,1800,2,1169,2784,7306.25,0.419899425287356
"vegType",139,4,1800,3,1610,2784,10062.5,0.578304597701149
"vegType",139,4,1820,2,1185,2784,7406.25,0.425646551724138
"vegType",139,4,1820,3,1593,2784,9956.25,0.572198275862069
"vegType",139,4,1840,2,1181,2784,7381.25,0.424209770114943
"vegType",139,4,1840,3,1596,2784,9975,0.573275862068966
"vegType",139,4,1860,2,1192,2784,7450,0.42816091954023
"vegType",139,4,1860,3,1587,2784,9918.75,0.570043103448276
"vegType",139,4,1880,2,1165,2784,7281.25,0.418462643678161
"vegType",139,4,1880,3,1614,2784,10087.5,0.579741379310345
"vegType",139,4,1900,2,1145,2784,7156.25,0.411278735632184
"vegType",139,4,1900,3,1633,2784,10206.25,0.586566091954023
"vegType",139,4,1920,2,1150,2784,7187.5,0.413074712643678
"vegType",139,4,1920,3,1629,2784,10181.25,0.585129310344828
"vegType",139,4,1940,2,1149,2784,7181.25,0.412715517241379
